IID,GEBV
1007054,-24.7814
1007055,-24.2218
1007056,-20.8139
1007057,-9.9613
1007058,-10.3748
1007059,-18.4961
1007060,-5.99271
1007061,-19.323
1007062,-27.0016
1007063,-16.7842
1007064,-17.6853
1007065,-16.3782
1007066,-26.8402
1007067,-10.5627
1007068,-13.9836
1007069,-8.88423
1007070,-23.1208
1007071,-12.2903
1007072,-12.6346
1007073,-22.6511
1007074,-29.784
1007075,-15.1522
1007076,-16.902
1007077,-13.1095
1007078,-18.9683
1007079,-9.97299
1007080,-19.2375
1007081,-19.0506
1007082,-24.3824
1007083,-19.7536
1007084,-17.9923
1007085,-21.8023
1007086,-14.014
1007087,-18.8814
1007088,-7.85914
1007089,-4.21153
1007090,-14.1335
1007091,-9.48715
1007092,-16.3913
1007093,-16.8554
1007094,-8.80674
1007095,-20.844
1007096,-19.8968
1007097,-13.4315
1007098,-20.1429
1007099,-11.9716
1007100,-20.6529
1007101,-21.8843
1007102,-14.7544
1007103,-23.4732
1007104,-17.4407
1007105,-15.9062
1007106,-19.4375
1007107,-17.3595
1007108,-23.9374
1007109,-20.2974
1007110,-21.642
1007111,-7.17496
1007112,-21.7035
1007113,-6.05056
1007114,-15.6483
1007115,-28.0499
1007116,-19.0368
1007117,-13.559
1007118,-17.9289
1007119,-15.2679
1007120,-16.9734
1007121,-6.74495
1007122,-2.39429
1007123,-11.4186
1007124,-20.5593
1007125,-9.58757
1007126,-17.6853
1007127,-15.3775
1007128,-16.3628
1007129,-16.0946
1007130,-20.8849
1007131,-21.8775
1007132,-20.0807
1007133,-21.9967
1007134,-25.1353
1007135,-19.4836
1007136,-15.5248
1007137,-15.9155
1007138,-18.6638
1007139,-17.5535
1007140,-13.6918
1007141,-24.2947
1007142,-16.5319
1007143,-15.4201
1007144,-4.97834
1007145,-6.63757
1007146,-21.0163
1007147,-14.1295
1007148,-21.0226
1007149,-18.2843
1007150,-19.9787
1007151,-26.9873
1007152,-25.1793
1007153,-18.3072
1007154,-19.0543
1007155,-17.1599
1007156,-19.0076
1007157,-12.1987
1007158,-12.2802
1007159,-21.3738
1007160,-22.8739
1007161,-19.9215
1007162,-9.93448
1007163,-14.214
1007164,-14.4675
1007165,-23.9073
1007166,-15.3017
1007167,-12.8027
1007168,-25.8412
1007169,-8.60027
1007170,-16.6705
1007171,-24.5696
1007172,-13.9083
1007173,-11.213
1007174,-17.5325
1007175,-15.3237
1007176,-15.0037
1007177,-17.5805
1007178,-19.4689
1007179,-22.4608
1007180,-4.64389
1007181,-19.7468
1007182,-24.3157
1007183,-24.3738
1007184,-23.1025
1007185,-18.3044
1007186,-29.0385
1007187,-18.0646
1007188,-11.1578
1007189,-15.7657
1007190,-9.91403
1007191,-19.3714
1007192,-17.3432
1007193,-12.532
1007194,-21.7231
1007195,-16.4856
1007196,-18.174
1007197,-8.91847
1007198,-22.8802
1007199,-21.1096
1007200,-11.9545
1007201,-29.1582
1007202,-18.302
1007203,-5.15544
1007204,-29.9294
1007205,-11.7174
1007206,-15.4081
1007207,-22.2932
1007208,-14.102
1007209,-12.0251
1007210,-18.9699
1007211,-15.8782
1007212,-19.0728
1007213,-15.8952
1007214,-20.3511
1007215,-20.7453
1007216,-21.7681
1007217,-4.56351
1007218,-27.4566
1007219,-11.3186
1007220,-19.602
1007221,-6.79271
1007222,-21.1216
1007223,-11.3431
1007224,-16.3172
1007225,-20.7116
1007226,-10.696
1007227,-17.4553
1007228,-17.7355
1007229,-20.0446
1007230,-25.1162
1007231,-14.0028
1007232,-17.267
1007233,-29.9494
1007234,-18.4531
1007235,-22.087
1007236,-20.6083
1007237,-31.1308
1007238,-15.387
1007239,-19.679
1007240,-19.0293
1007241,-16.3075
1007242,-12.7642
1007243,-26.4773
1007244,-13.2595
1007245,-17.958
1007246,-21.8712
1007247,-14.8552
1007248,-15.4457
1007249,-10.147
1007250,-11.5797
1007251,-20.2825
1007252,-17.2819
1007253,-25.8234
1007254,-23.4703
1007255,-23.846
1007256,-11.99
1007257,-18.8936
1007258,-27.6809
1007259,-21.8488
1007260,-21.144
1007261,-15.5931
1007262,-23.4423
1007263,-16.2234
1007264,-28.5335
1007265,-10.3764
1007266,-14.3975
1007267,-8.32998
1007268,-17.6224
1007269,-27.5794
1007270,-15.2356
1007271,-9.86751
1007272,-10.0732
1007273,-10.2236
1007274,-28.9841
1007275,-17.0521
1007276,-17.9403
1007277,-20.6374
1007278,-21.4442
1007279,-18.5219
1007280,-14.489
1007281,-20.8824
1007282,-17.8723
1007283,-18.5122
1007284,-15.2634
1007285,-8.11995
1007286,-28.1417
1007287,-16.2706
1007288,-24.4539
1007289,-19.8101
1007290,-25.2808
1007291,-13.58
1007292,-20.0257
1007293,-11.2093
1007294,-22.1056
1007295,-20.0648
1007296,-19.9989
1007297,-15.159
1007298,-15.088
1007299,-17.3161
1007300,-21.6355
1007301,-21.3741
1007302,-18.8828
1007303,-17.8328
1007304,-16.5267
1007305,-10.7089
1007306,-15.2846
1007307,-20.0814
1007308,-17.8288
1007309,-24.1089
1007310,-9.87929
1007311,-18.3003
1007312,-13.3035
1007313,-23.7467
1007314,-23.7513
1007315,-18.8558
1007316,-20.6601
1007317,-15.2491
1007318,-24.8832
1007319,-22.6606
1007320,-17.4273
1007321,-16.8428
1007322,-26.8565
1007323,-13.5494
1007324,-23.6082
1007325,-17.6538
1007326,-15.6741
1007327,-22.8149
1007328,-21.0121
1007329,-9.13504
1007330,-19.38
1007331,-20.8432
1007332,-20.4746
1007333,-12.3024
1007334,-10.7399
1007335,-25.0921
1007336,-11.5671
1007337,-25.6228
1007338,-19.9582
1007339,-13.5707
1007340,-13.523
1007341,-6.19765
1007342,-26.8212
1007343,-16.3894
1007344,-23.5308
1007345,-18.2572
1007346,-15.2254
1007347,-11.9342
1007348,-19.3018
1007349,-23.099
1007350,-17.4382
1007351,-16.4823
1007352,-20.2924
1007353,-27.8902
1007354,-20.462
1007355,-20.2296
1007356,-12.7704
1007357,-19.1259
1007358,-23.2369
1007359,-7.22539
1007360,-19.4678
1007361,-29.1685
1007362,-16.9469
1007363,-12.0325
1007364,-14.9913
1007365,-4.74004
1007366,-21.6406
1007367,-14.9729
1007368,-22.7441
1007369,-23.6867
1007370,-22.6997
1007371,-21.5136
1007372,-23.7082
1007373,-19.1384
1007374,-20.5578
1007375,-11.1076
1007376,-18.6216
1007377,-16.1395
1007378,-20.0539
1007379,-16.5681
1007380,-9.05344
1007381,-18.5352
1007382,-15.7735
1007383,-14.5664
1007384,-19.3421
1007385,-7.0616
1007386,-3.45494
1007387,-15.4983
1007388,-3.2536
1007389,-21.4709
1007390,-21.0361
1007391,-12.207
1007392,-21.5225
1007393,-25.7719
1007394,-23.4013
1007395,-16.3379
1007396,-15.0415
1007397,-19.2971
1007398,-26.4366
1007399,-20.0467
1007400,-1.87157
1007401,-25.2721
1007402,-23.832
1007403,-20.179
1007404,-16.6982
1007405,-15.6932
1007406,-10.6865
1007407,-18.9505
1007408,-24.7531
1007409,-14.659
1007410,-17.7418
1007411,-13.9989
1007412,-26.2508
1007413,-20.9332
1007414,-15.1995
1007415,-20.1517
1007416,-14.1963
1007417,-26.7854
1007418,-20.5339
1007419,-17.9155
1007420,-15.4246
1007421,-13.2367
1007422,-8.75673
1007423,-15.1977
1007424,-23.6879
1007425,-22.5087
1007426,-15.5553
1007427,-4.85159
1007428,-26.1218
1007429,-10.1696
1007430,-18.3716
1007431,-29.5359
1007432,-20.3116
1007433,-14.2449
1007434,-11.6666
1007435,-22.1022
1007436,-18.5761
1007437,-12.3614
1007438,-8.6575
1007439,-18.6481
1007440,-27.42
1007441,-11.2494
1007442,-16.8463
1007443,-13.871
1007444,-17.5664
1007445,-10.3067
1007446,-23.6211
1007447,-18.4663
1007448,-20.1676
1007449,-16.0491
1007450,-20.6113
1007451,-23.8217
1007452,-14.4254
1007453,-22.783
1007454,-16.3806
1007455,-21.5367
1007456,-19.2478
1007457,-8.96537
1007458,-8.13803
1007459,-9.54882
1007460,-15.1777
1007461,-13.2802
1007462,-16.9399
1007463,-16.9064
1007464,-26.185
1007465,-17.0094
1007466,-28.8606
1007467,-24.0601
1007468,-12.4783
1007469,-14.552
1007470,-14.7038
1007471,-18.6902
1007472,-28.8551
1007473,-12.9045
1007474,-26.6683
1007475,-11.1836
1007476,-18.0953
1007477,-26.8713
1007478,-19.4753
1007479,-21.2964
1007480,-6.94586
1007481,-16.2627
1007482,-29.975
1007483,-13.8409
1007484,-12.0616
1007485,-15.0652
1007486,-9.08872
1007487,-19.0193
1007488,-14.4672
1007489,-17.1227
1007490,-23.7755
1007491,-18.4207
1007492,-14.1557
1007493,-14.1624
1007494,-17.8676
1007495,-9.76503
1007496,-20.3421
1007497,-34.8948
1007498,-16.2819
1007499,-21.4198
1007500,-16.2052
1007501,-25.2144
1007502,-20.8123
1007503,-14.5894
1007504,-22.9141
1007505,-21.386
1007506,-25.3185
1007507,-12.5234
1007508,-18.2756
1007509,-13.6022
1007510,-12.8962
1007511,-18.6367
1007512,-11.8115
1007513,-7.04472
1007514,-12.9827
1007515,-19.2986
1007516,-23.9235
1007517,-15.2338
1007518,-6.8929
1007519,-26.8843
1007520,-26.4816
1007521,-13.0216
1007522,-14.3941
1007523,-13.832
1007524,-13.6905
1007525,-16.1935
1007526,-16.5949
1007527,-23.4999
1007528,-15.5272
1007529,-20.9451
1007530,-15.6175
1007531,-17.0597
1007532,-18.9098
1007533,-26.5106
1007534,-10.359
1007535,-25.4147
1007536,-21.0488
1007537,-21.4931
1007538,-26.1029
1007539,-15.3392
1007540,-11.4485
1007541,-15.6645
1007542,-21.6015
1007543,-24.4633
1007544,-15.7606
1007545,-15.1438
1007546,-27.1821
1007547,-13.6527
1007548,-19.197
1007549,-14.9252
1007550,-14.7494
1007551,-18.4526
1007552,-22.0088
1007553,-3.60007
1007554,-14.6951
1007555,-21.2935
1007556,-20.6606
1007557,-16.2781
1007558,-18.9661
1007559,-14.4922
1007560,-19.1821
1007561,-30.2809
1007562,-15.0265
1007563,-23.6069
1007564,-15.167
1007565,-11.2597
1007566,-11.8266
1007567,-12.89
1007568,-12.2106
1007569,-19.4203
1007570,-24.5361
1007571,-13.179
1007572,-19.3894
1007573,-7.09117
1007574,-27.5707
1007575,-22.3212
1007576,-20.2614
1007577,-19.72
1007578,-18.5643
1007579,-12.0483
1007580,-23.0584
1007581,-18.3948
1007582,-13.4809
1007583,-22.1385
1007584,-13.7266
1007585,-25.5612
1007586,-11.349
1007587,-22.7484
1007588,-17.7149
1007589,-15.7291
1007590,-13.7067
1007591,-7.36805
1007592,-15.5425
1007593,-14.0101
1007594,-9.38052
1007595,-23.8785
1007596,-16.3768
1007597,-20.3125
1007598,-25.7091
1007599,-11.1026
1007600,-18.1483
1007601,-14.7621
1007602,-2.84356
1007603,-20.3342
1007604,-17.5228
1007605,-18.928
1007606,-14.0696
1007607,-8.80095
1007608,-12.7136
1007609,-12.0332
1007610,-14.5446
1007611,-23.3134
1007612,-22.5501
1007613,-15.4841
1007614,-25.9824
1007615,-13.5741
1007616,-7.44984
1007617,-30.1344
1007618,-9.23066
1007619,-22.3349
1007620,-20.1351
1007621,-20.6925
1007622,-17.1373
1007623,-17.6598
1007624,-13.7785
1007625,-14.0745
1007626,-15.7316
1007627,-19.662
1007628,-18.8708
1007629,-20.7265
1007630,-7.5042
1007631,-16.6929
1007632,-14.7304
1007633,-5.78203
1007634,-20.6706
1007635,-13.6338
1007636,-15.851
1007637,-6.82229
1007638,-19.3524
1007639,-18.8289
1007640,-27.3934
1007641,-37.0153
1007642,-16.5773
1007643,-26.9645
1007644,-20.7312
1007645,-15.465
1007646,-19.4661
1007647,-16.2628
1007648,-15.7842
1007649,-18.9948
1007650,-10.0755
1007651,-21.609
1007652,-12.4076
1007653,-22.5863
1007654,-12.82
1007655,-12.8841
1007656,-21.0612
1007657,-21.5114
1007658,-22.9271
1007659,-12.5397
1007660,-22.3662
1007661,-17.5807
1007662,-23.3787
1007663,-25.0678
1007664,-6.83005
1007665,-16.525
1007666,-28.253
1007667,-19.3553
1007668,-5.22361
1007669,-22.9203
1007670,-10.9065
1007671,-15.9104
1007672,-5.93635
1007673,-27.1749
1007674,-26.0483
1007675,-18.5638
1007676,-21.0091
1007677,-22.6515
1007678,-18.1803
1007679,-26.6532
1007680,-8.71597
1007681,-16.1626
1007682,-18.2819
1007683,-22.9559
1007684,-11.0373
1007685,1.3906
1007686,-10.9701
1007687,-17.5971
1007688,-22.7981
1007689,-17.1432
1007690,-11.0039
1007691,-27.9096
1007692,-22.4052
1007693,-14.8726
1007694,-26.1668
1007695,-18.1527
1007696,-19.2095
1007697,-11.5454
1007698,-22.0917
1007699,-20.4797
1007700,-6.51314
1007701,-22.8008
1007702,-8.69085
1007703,-18.0874
1007704,-21.2497
1007705,-34.2521
1007706,-12.7196
1007707,-11.1199
1007708,-16.3439
1007709,-17.4339
1007710,-23.2593
1007711,-18.451
1007712,-17.1142
1007713,-38.2552
1007714,-23.1355
1007715,-23.598
1007716,-26.1888
1007717,-27.459
1007718,-21.9994
1007719,-20.126
1007720,-12.2203
1007721,-20.1629
1007722,-14.0278
1007723,-12.3575
1007724,-18.322
1007725,-22.2915
1007726,-19.3131
1007727,-21.5217
1007728,-15.7477
1007729,-19.5268
1007730,-7.8711
1007731,-17.5771
1007732,-11.9793
1007733,-23.5513
1007734,-15.9182
1007735,-30.1311
1007736,-16.602
1007737,-18.5616
1007738,-26.5744
1007739,-7.84232
1007740,-12.3672
1007741,-21.1604
1007742,-10.7176
1007743,-9.32948
1007744,-20.704
1007745,-17.7574
1007746,-17.5588
1007747,-18.622
1007748,-9.66315
1007749,-27.2132
1007750,-13.8731
1007751,-15.0242
1007752,-19.8889
1007753,-20.8466
1007754,-18.2355
1007755,-17.316
1007756,-17.2376
1007757,-21.6211
1007758,-12.2266
1007759,-13.721
1007760,-29.7462
1007761,-16.2991
1007762,-18.6549
1007763,-21.4373
1007764,-7.14073
1007765,-13.6221
1007766,-15.8657
1007767,-22.0469
1007768,-15.8707
1007769,-17.29
1007770,-18.7068
1007771,-11.911
1007772,-19.7234
1007773,-14.9139
1007774,-16.3942
1007775,-4.48721
1007776,-6.24181
1007777,-11.0439
1007778,-15.413
1007779,-17.9491
1007780,-14.3656
1007781,-10.0434
1007782,-18.6467
1007783,-15.3255
1007784,-5.81185
1007785,-20.7517
1007786,-20.173
1007787,-18.7826
1007788,-22.5976
1007789,-14.5923
1007790,-14.711
1007791,-16.0963
1007792,-16.7228
1007793,-25.7128
1007794,-24.7916
1007795,-28.0543
1007796,-24.8749
1007797,-14.1637
1007798,-13.1644
1007799,-10.0467
1007800,-18.2071
1007801,-14.4391
1007802,-19.7761
1007803,-11.737
1007804,-19.565
1007805,-21.4498
1007806,-13.3049
1007807,-24.5892
1007808,-11.4387
1007809,-16.7292
1007810,-22.9222
1007811,-29.7764
1007812,-14.5465
1007813,-20.3197
1007814,-22.8934
1007815,-4.336
1007816,-17.2835
1007817,-12.7558
1007818,-22.3178
1007819,-22.6193
1007820,-14.9786
1007821,-25.936
1007822,-14.9264
1007823,-19.7103
1007824,-14.1619
1007825,-18.0406
1007826,-12.2285
1007827,-27.312
1007828,-14.4052
1007829,-17.919
1007830,-17.6889
1007831,-17.1665
1007832,-19.9117
1007833,-17.1395
1007834,-5.65206
1007835,-12.8774
1007836,-18.8296
1007837,-12.358
1007838,-20.0931
1007839,-5.08386
1007840,-21.6707
1007841,-14.9798
1007842,-22.4642
1007843,-26.7207
1007844,-6.94569
1007845,-23.7163
1007846,-1.88268
1007847,-19.0202
1007848,-10.7996
1007849,-19.068
1007850,-19.7784
1007851,-24.8298
1007852,-2.29893
1007853,-24.3558
1007854,-14.9524
1007855,-17.3305
1007856,-14.6249
1007857,-19.4524
1007858,-10.6192
1007859,-18.2932
1007860,-16.9776
1007861,-28.9419
1007862,-16.9634
1007863,-16.7953
1007864,-10.9081
1007865,-18.0241
1007866,-15.0698
1007867,-8.26762
1007868,-7.48797
1007869,-23.4278
1007870,-13.5477
1007871,-22.7233
1007872,-18.0677
1007873,-15.5874
1007874,-17.8626
1007875,-18.7804
1007876,-21.244
1007877,-9.17681
1007878,-24.0859
1007879,-18.7436
1007880,-18.2202
1007881,-9.8804
1007882,-21.5826
1007883,-15.8675
1007884,-4.13173
1007885,-17.9122
1007886,-18.751
1007887,-12.7859
1007888,-9.97991
1007889,-8.66857
1007890,-18.9058
1007891,-10.0642
1007892,-22.4729
1007893,-21.0631
1007894,-21.6567
1007895,-16.9255
1007896,-30.5414
1007897,-15.7206
1007898,-20.8667
1007899,-16.8785
1007900,-8.55313
1007901,-20.5892
1007902,-27.0809
1007903,-18.62
1007904,-12.653
1007905,-14.9322
1007906,-20.6371
1007907,-21.3239
1007908,-19.6127
1007909,-10.481
1007910,-15.4209
1007911,-17.7308
1007912,-24.1638
1007913,-18.3437
1007914,-19.6129
1007915,-26.7088
1007916,-27.8379
1007917,-20.4314
1007918,-23.8681
1007919,-24.3059
1007920,-17.7581
1007921,-14.5468
1007922,-17.2075
1007923,-14.6797
1007924,-8.75471
1007925,-16.7606
1007926,-17.1812
1007927,-13.8896
1007928,-9.19791
1007929,-9.17956
1007930,-10.7411
1007931,-15.1485
1007932,-23.5345
1007933,-19.4665
1007934,-10.1944
1007935,-20.7564
1007936,-13.786
1007937,-11.4915
1007938,-19.0294
1007939,-15.4904
1007940,-14.4322
1007941,-15.0135
1007942,-15.0291
1007943,-14.7542
1007944,-10.6825
1007945,-9.84431
1007946,-15.7717
1007947,-15.2444
1007948,-13.5111
1007949,-20.5151
1007950,-20.2272
1007951,-18.0968
1007952,-17.0075
1007953,-15.2506
1007954,-15.0712
1007955,-18.1138
1007956,-21.2542
1007957,-22.974
1007958,-10.03
1007959,-23.9405
1007960,-24.5255
1007961,-21.453
1007962,0.583989
1007963,-19.9806
1007964,-7.26836
1007965,-12.4649
1007966,-20.2804
1007967,-11.0901
1007968,-17.0615
1007969,-23.8679
1007970,-20.5723
1007971,-10.1307
1007972,-15.0459
1007973,-14.4535
1007974,-17.3973
1007975,-17.5639
1007976,-8.55961
1007977,-20.2549
1007978,-17.2015
1007979,-15.6007
1007980,-16.4211
1007981,-11.5719
1007982,-22.5145
1007983,-8.24404
1007984,-11.9874
1007985,-19.1279
1007986,-16.0958
1007987,-17.5648
1007988,-21.911
1007989,-12.2182
1007990,-21.9496
1007991,-15.7433
1007992,-20.2547
1007993,-18.2946
1007994,-19.7309
1007995,-22.1664
1007996,-3.03729
1007997,-9.71939
1007998,-20.6738
1007999,-28.0906
1008000,-15.3227
1008001,-16.839
1008002,-14.9296
1008003,-23.2197
1008004,-11.8784
1008005,-18.7067
1008006,-19.3208
1008007,-21.9783
1008008,-25.568
1008009,-14.0766
1008010,-26.7793
1008011,-20.078
1008012,-16.9856
1008013,-14.4096
1008014,-22.6055
1008015,-10.3787
1008016,-15.0465
1008017,-20.9707
1008018,-12.7277
1008019,-17.454
1008020,-14.8007
1008021,-23.1995
1008022,-17.6407
1008023,-22.9042
1008024,-28.8699
1008025,-10.8703
1008026,-13.774
1008027,-11.6205
1008028,-17.2634
1008029,-28.0866
1008030,-28.1118
1008031,-13.1556
1008032,-18.5238
1008033,-28.0312
1008034,-13.8045
1008035,-8.48599
1008036,-20.6036
1008037,-21.8864
1008038,-18.9092
1008039,-19.3551
1008040,0.775253
1008041,-9.13519
1008042,-13.5559
1008043,-12.5937
1008044,-7.86007
1008045,-20.3289
1008046,-17.7557
1008047,-15.749
1008048,-15.1717
1008049,-17.2275
1008050,-17.7322
1008051,-10.2868
1008052,-17.6821
1008053,-4.78612
1008054,-25.5295
1008055,-10.6914
1008056,-22.4396
1008057,-15.7829
1008058,-12.6788
1008059,-13.663
1008060,-16.4015
1008061,-13.5264
1008062,-11.3241
1008063,-16.503
1008064,-8.77939
1008065,-26.3311
1008066,-27.4566
1008067,-13.7979
1008068,-14.5708
1008069,-21.8987
1008070,-21.1099
1008071,-14.0389
1008072,-17.9144
1008073,-14.5189
1008074,-20.9797
1008075,-23.5848
1008076,-12.4876
1008077,-11.0631
1008078,-22.6128
1008079,-12.7526
1008080,-18.8303
1008081,-27.3028
1008082,-9.70693
1008083,-18.4586
1008084,-17.8182
1008085,-4.74862
1008086,-9.57879
1008087,-9.82883
1008088,-14.9065
1008089,-9.42107
1008090,-9.41029
1008091,-19.6127
1008092,-14.5288
1008093,-1.73052
1008094,-11.0676
1008095,-21.2869
1008096,-23.6254
1008097,-18.4654
1008098,-16.5224
1008099,-11.044
1008100,-17.8186
1008101,-17.8416
1008102,-17.4081
1008103,-1.84426
1008104,-10.1782
1008105,-18.7798
1008106,-21.3784
1008107,-15.8235
1008108,-9.21674
1008109,-21.1408
1008110,-14.7618
1008111,-7.87239
1008112,-15.7486
1008113,-20.01
1008114,-27.4283
1008115,-14.1897
1008116,-10.6674
1008117,-8.65437
1008118,-6.50666
1008119,-2.71138
1008120,-4.37042
1008121,-22.3392
1008122,-17.5307
1008123,-15.1835
1008124,-16.6219
1008125,-23.0612
1008126,-16.0596
1008127,-7.96333
1008128,-9.71991
1008129,-16.5591
1008130,-15.6473
1008131,-13.4321
1008132,-27.4397
1008133,-18.7321
1008134,-12.0778
1008135,-21.8378
1008136,-10.0889
1008137,-14.8745
1008138,-18.1463
1008139,-11.7684
1008140,-15.0757
1008141,-13.0005
1008142,-10.6191
1008143,-16.4745
1008144,-16.0479
1008145,-13.105
1008146,-22.539
1008147,-8.91747
1008148,-4.64807
1008149,-31.4037
1008150,-20.1105
1008151,-19.4096
1008152,-20.3563
1008153,-20.4526
1008154,-13.3251
1008155,-17.4377
1008156,-16.6518
1008157,-18.6782
1008158,-22.211
1008159,-24.9508
1008160,-13.2257
1008161,-25.16
1008162,-27.1961
1008163,-19.4431
1008164,-14.9575
1008165,-16.6893
1008166,-18.9396
1008167,-4.49596
1008168,-18.4326
1008169,-13.5013
1008170,-8.67553
1008171,-23.8645
1008172,-13.3584
1008173,-11.2881
1008174,-19.9293
1008175,-19.4947
1008176,-15.9611
1008177,-24.2978
1008178,-14.5233
1008179,-12.4316
1008180,-7.25659
1008181,-16.055
1008182,-10.4498
1008183,-11.7522
1008184,-14.007
1008185,-16.2835
1008186,-20.6103
1008187,-17.7105
1008188,-7.00168
1008189,-14.6041
1008190,-16.8702
1008191,-10.339
1008192,-20.7025
1008193,-18.7774
1008194,-21.3353
1008195,-23.5073
1008196,-11.2335
1008197,-5.18557
1008198,-21.6856
1008199,-16.4804
1008200,-17.5497
1008201,-6.03066
1008202,-2.02507
1008203,-19.9255
1008204,-19.9961
1008205,-18.5378
1008206,-25.6274
1008207,-19.6608
1008208,-27.9933
1008209,-19.3844
1008210,-21.131
1008211,-16.0064
1008212,-17.9075
1008213,-15.487
1008214,-19.3395
1008215,-16.7637
1008216,-26.0863
1008217,-17.4104
1008218,-16.8075
1008219,-18.0187
1008220,-17.0909
1008221,-17.5321
1008222,-12.055
1008223,-16.4442
1008224,-21.632
1008225,-21.4176
1008226,-16.0828
1008227,-29.9033
1008228,-19.6255
1008229,-13.9671
1008230,-20.695
1008231,-26.0003
1008232,-12.368
1008233,-14.0171
1008234,-20.8406
1008235,-19.5877
1008236,-26.39
1008237,-13.3701
1008238,-8.66076
1008239,-14.9737
1008240,-13.055
1008241,-21.1328
1008242,-24.2478
1008243,-12.512
1008244,-19.2408
1008245,-19.3294
1008246,-16.2191
1008247,-14.3209
1008248,-26.177
1008249,-18.4688
1008250,-13.4908
1008251,-20.0734
1008252,-23.3278
1008253,-16.2792
1008254,-10.1978
1008255,-16.9122
1008256,-20.0457
1008257,-17.0294
1008258,-23.1381
1008259,-11.2624
1008260,-12.1942
1008261,-15.356
1008262,-16.3124
1008263,-8.69839
1008264,-30.7193
1008265,-10.9401
1008266,-15.9729
1008267,-9.80417
1008268,-18.7754
1008269,-16.2254
1008270,-20.2867
1008271,-15.8611
1008272,-17.0181
1008273,-15.6857
1008274,-16.7723
1008275,-12.2279
1008276,-16.6871
1008277,-17.6901
1008278,-23.3623
1008279,-19.7496
1008280,-25.1705
1008281,-16.8528
1008282,-8.03422
1008283,-9.38025
1008284,-7.22973
1008285,-11.7354
1008286,-21.5013
1008287,-19.2067
1008288,-21.9068
1008289,-19.97
1008290,-27.598
1008291,-28.7802
1008292,-13.595
1008293,-17.9862
1008294,-21.4985
1008295,-23.994
1008296,-14.0366
1008297,-33.559
1008298,-19.0631
1008299,-11.5392
1008300,-16.5405
1008301,-21.7295
1008302,-14.0368
1008303,-12.2255
1008304,-15.8802
1008305,-12.7647
1008306,-8.44334
1008307,-23.3272
1008308,-16.1588
1008309,-24.4424
1008310,-14.9434
1008311,-14.1078
1008312,-6.81123
1008313,-12.7768
1008314,-10.3225
1008315,-19.3486
1008316,-7.87783
1008317,-14.3483
1008318,-11.7007
1008319,-22.5347
1008320,-37.2541
1008321,-20.327
1008322,-21.1277
1008323,-20.0468
1008324,-14.1059
1008325,-13.5222
1008326,-16.9551
1008327,-22.8642
1008328,-6.53565
1008329,-15.1916
1008330,-12.3743
1008331,-22.2053
1008332,-14.0562
1008333,-20.7857
1008334,-21.9921
1008335,-8.11738
1008336,-18.4997
1008337,-16.4325
1008338,-17.2293
1008339,-18.2895
1008340,-7.0101
1008341,-25.489
1008342,-12.9742
1008343,-12.4246
1008344,-18.5881
1008345,-20.9344
1008346,-20.0776
1008347,-21.7559
1008348,-23.6883
1008349,-12.5037
1008350,-20.3381
1008351,-12.4472
1008352,-17.6866
1008353,-15.4835
1008354,-23.2667
1008355,-13.3226
1008356,-6.61264
1008357,-19.4751
1008358,-30.3268
1008359,-13.7489
1008360,-20.5278
1008361,-22.4734
1008362,-18.7944
1008363,-9.79635
1008364,-15.5149
1008365,-11.7892
1008366,-21.6387
1008367,-6.50948
1008368,-19.1649
1008369,-24.6635
1008370,-20.8003
1008371,-16.0561
1008372,-11.5775
1008373,-25.9052
1008374,-10.8023
1008375,-20.5836
1008376,-22.0087
1008377,-25.0055
1008378,-14.5883
1008379,-19.4421
1008380,-20.451
1008381,-10.6288
1008382,-14.8289
1008383,-18.0116
1008384,-20.279
1008385,-18.9534
1008386,-14.4073
1008387,-16.7279
1008388,-16.0745
1008389,-18.1405
1008390,-10.4051
1008391,-23.9069
1008392,-22.0487
1008393,-14.302
1008394,-14.2442
1008395,-20.2914
1008396,-21.1182
1008397,-22.3175
1008398,-9.93017
1008399,-20.5548
1008400,-8.56116
1008401,-10.2143
1008402,-8.5611
1008403,-17.2928
1008404,-12.3351
1008405,-23.3336
1008406,-18.0187
1008407,-25.2044
1008408,0.613269
1008409,-24.6938
1008410,-10.0457
1008411,-22.2456
1008412,-18.0961
1008413,-23.995
1008414,-23.9251
1008415,-14.9592
1008416,-17.9261
1008417,-18.6701
1008418,-15.4531
1008419,-12.8524
1008420,-24.2996
1008421,-15.4938
1008422,-23.7949
1008423,-22.738
1008424,-19.9454
1008425,-11.3945
1008426,-10.6464
1008427,-14.358
1008428,-14.6243
1008429,-28.4661
1008430,-12.6926
1008431,-15.6989
1008432,-23.0396
1008433,-23.9605
1008434,-21.8073
1008435,-5.63674
1008436,-9.20074
1008437,-13.8816
1008438,-21.0611
1008439,-21.79
1008440,-21.5523
1008441,-12.4776
1008442,-19.9534
1008443,-17.015
1008444,-6.19603
1008445,-18.4008
1008446,-9.87128
1008447,-8.39554
1008448,-6.5708
1008449,-14.7235
1008450,-22.2446
1008451,-25.433
1008452,-17.774
1008453,-17.8545
1008454,-15.1205
1008455,-11.7944
1008456,-15.9363
1008457,-31.4492
1008458,-13.9995
1008459,-20.1779
1008460,-21.847
1008461,-26.2044
1008462,-6.52137
1008463,-16.3215
1008464,-19.5437
1008465,-20.8543
1008466,-16.3742
