IID Py intercept R
1005976 1.10714 1 1
1005977 0.998992 1 1
1005978 -4.8062 1 1
1005979 -4.73314 1 1
1005980 -0.188488 1 1
1005981 -2.08283 1 1
1005982 -5.31116 1 1
1005983 0.24767 1 1
1005984 -3.72864 1 1
1005985 -0.456516 1 1
1005986 -6.64916 1 1
1005987 0.343434 1 1
1005988 -2.60182 1 1
1005989 0.537692 1 1
1005990 0.827585 1 1
1005991 -0.395183 1 1
1005992 -4.63494 1 1
1005993 0.950897 1 1
1005994 -1.20206 1 1
1005995 -2.71908 1 1
1005996 6.82645 1 1
1005997 2.63524 1 1
1005998 -4.28209 1 1
1005999 -4.95887 1 1
1006000 2.70735 1 1
1006001 4.39789 1 1
1006002 0.978272 1 1
1006003 6.93391 1 1
1006004 -4.04131 1 1
1006005 2.7985 1 1
1006006 -1.54277 1 1
1006007 1.08178 1 1
1006008 1.25384 1 1
1006009 4.29632 1 1
1006010 -5.89687 1 1
1006011 -3.45592 1 1
1006012 -0.824775 1 1
1006013 0.439557 1 1
1006014 -3.101 1 1
1006015 4.52166 1 1
1006016 4.36431 1 1
1006017 0.63179 1 1
1006018 -8.14239 1 1
1006019 3.91235 1 1
1006020 -2.17161 1 1
1006021 -5.55806 1 1
1006022 1.21097 1 1
1006023 3.12343 1 1
1006024 -2.08332 1 1
1006025 -3.6226 1 1
1006026 3.66393 1 1
1006027 -2.99898 1 1
1006028 -5.2371 1 1
1006029 4.19973 1 1
1006030 -4.00157 1 1
1006031 4.77181 1 1
1006032 -1.94008 1 1
1006033 3.46181 1 1
1006034 2.791 1 1
1006035 8.23731 1 1
1006036 1.82285 1 1
1006037 -3.28379 1 1
1006038 -2.51394 1 1
1006039 -0.421712 1 1
1006040 -6.38347 1 1
1006041 -3.35365 1 1
1006042 4.28452 1 1
1006043 1.75788 1 1
1006044 -2.0623 1 1
1006045 3.28821 1 1
1006046 -1.15471 1 1
1006047 2.16695 1 1
1006048 1.78189 1 1
1006049 -0.88444 1 1
1006050 -0.18724 1 1
1006051 -5.99962 1 1
1006052 -6.87741 1 1
1006053 -5.78572 1 1
1006054 0.357829 1 1
1006055 -3.53465 1 1
1006056 -2.46098 1 1
1006057 2.5783 1 1
1006058 5.56542 1 1
1006059 4.60613 1 1
1006060 4.4717 1 1
1006061 -3.46761 1 1
1006062 -3.79218 1 1
1006063 -3.25988 1 1
1006064 -0.564925 1 1
1006065 1.43103 1 1
1006066 3.58005 1 1
1006067 7.97924 1 1
1006068 -0.467822 1 1
1006069 3.71043 1 1
1006070 -1.83335 1 1
1006071 2.25441 1 1
1006072 1.60455 1 1
1006073 -2.56906 1 1
1006074 -1.94329 1 1
1006075 -2.75291 1 1
1006076 -3.16046 1 1
1006077 -0.227428 1 1
1006078 -6.98527 1 1
1006079 3.9225 1 1
1006080 6.0303 1 1
1006081 1.30139 1 1
1006082 -1.1721 1 1
1006083 -1.24284 1 1
1006084 0.0701058 1 1
1006085 2.20091 1 1
1006086 1.6108 1 1
1006087 2.69942 1 1
1006088 -3.39217 1 1
1006089 -3.42953 1 1
1006090 0.730646 1 1
1006091 0.0265078 1 1
1006092 0.198369 1 1
1006093 2.18769 1 1
1006094 -6.00054 1 1
1006095 7.07994 1 1
1006096 7.66758 1 1
1006097 -2.26581 1 1
1006098 -5.17512 1 1
1006099 6.44186 1 1
1006100 2.85054 1 1
1006101 4.58562 1 1
1006102 0.986282 1 1
1006103 2.40125 1 1
1006104 2.1852 1 1
1006105 -1.98379 1 1
1006106 -5.18094 1 1
1006107 7.01375 1 1
1006108 7.10695 1 1
1006109 -0.722049 1 1
1006110 -3.34134 1 1
1006111 4.78497 1 1
1006112 -2.09229 1 1
1006113 -0.394748 1 1
1006114 2.07639 1 1
1006115 -2.13414 1 1
1006116 3.51482 1 1
1006117 -2.89149 1 1
1006118 -7.4691 1 1
1006119 -2.23515 1 1
1006120 4.32899 1 1
1006121 -2.48722 1 1
1006122 -1.74073 1 1
1006123 -0.758234 1 1
1006124 2.23731 1 1
1006125 5.32159 1 1
1006126 -0.876257 1 1
1006127 4.15812 1 1
1006128 -7.22402 1 1
1006129 -8.26048 1 1
1006130 2.68254 1 1
1006131 -2.84406 1 1
1006132 -0.813176 1 1
1006133 -1.03774 1 1
1006134 2.47669 1 1
1006135 -1.7894 1 1
1006136 0.0364345 1 1
1006137 2.80361 1 1
1006138 4.17203 1 1
1006139 2.88148 1 1
1006140 -4.08215 1 1
1006141 2.36285 1 1
1006142 -0.524029 1 1
1006143 0.0180387 1 1
1006144 -1.03256 1 1
1006145 -1.4463 1 1
1006146 -0.168233 1 1
1006147 5.78927 1 1
1006148 -6.83965 1 1
1006149 4.02984 1 1
1006150 4.14836 1 1
1006151 0.895607 1 1
1006152 1.2138 1 1
1006153 -9.20797 1 1
1006154 -1.84723 1 1
1006155 3.752 1 1
1006156 -7.16071 1 1
1006157 1.84249 1 1
1006158 -0.541906 1 1
1006159 3.16043 1 1
1006160 1.31024 1 1
1006161 -6.46766 1 1
1006162 -3.30378 1 1
1006163 3.95332 1 1
1006164 1.53817 1 1
1006165 11.2748 1 1
1006166 -4.76621 1 1
1006167 0.0260693 1 1
1006168 -2.27219 1 1
1006169 -0.830643 1 1
1006170 1.15038 1 1
1006171 -1.51761 1 1
1006172 -2.9289 1 1
1006173 -4.29714 1 1
1006174 3.32766 1 1
1006175 -3.98866 1 1
1006176 0.197554 1 1
1006177 -5.15291 1 1
1006178 1.13418 1 1
1006179 3.85864 1 1
1006180 -5.18354 1 1
1006181 0.833206 1 1
1006182 1.71247 1 1
1006183 -2.7001 1 1
1006184 0.497612 1 1
1006185 -5.3981 1 1
1006186 1.18098 1 1
1006187 2.85642 1 1
1006188 4.42427 1 1
1006189 7.47824 1 1
1006190 -3.44126 1 1
1006191 -5.60027 1 1
1006192 2.76953 1 1
1006193 -0.202974 1 1
1006194 3.91112 1 1
1006195 -1.39163 1 1
1006196 0.931235 1 1
1006197 0.339549 1 1
1006198 3.44267 1 1
1006199 -1.88768 1 1
1006200 2.25077 1 1
1006201 -10.6802 1 1
1006202 1.47339 1 1
1006203 7.2312 1 1
1006204 -2.90371 1 1
1006205 -2.47148 1 1
1006206 -3.31952 1 1
1006207 3.22743 1 1
1006208 -3.12149 1 1
1006209 -3.53435 1 1
1006210 -1.38398 1 1
1006211 -8.67347 1 1
1006212 -0.341034 1 1
1006213 -0.259736 1 1
1006214 1.55935 1 1
1006215 3.57394 1 1
1006216 0.12028 1 1
1006217 13.0007 1 1
1006218 9.96203 1 1
1006219 8.22803 1 1
1006220 6.36885 1 1
1006221 3.17387 1 1
1006222 3.3207 1 1
1006223 2.68699 1 1
1006224 -2.88889 1 1
1006225 3.75796 1 1
1006226 -2.3178 1 1
1006227 -0.00705683 1 1
1006228 2.23426 1 1
1006229 0.568991 1 1
1006230 4.94626 1 1
1006231 2.78899 1 1
1006232 -3.79969 1 1
1006233 -3.63977 1 1
1006234 1.6098 1 1
1006235 8.31606 1 1
1006236 2.98221 1 1
1006237 -4.43156 1 1
1006238 -4.82918 1 1
1006239 4.63933 1 1
1006240 -10.5908 1 1
1006241 6.71026 1 1
1006242 0.441717 1 1
1006243 0.645783 1 1
1006244 -7.11576 1 1
1006245 9.73979 1 1
1006246 -0.400565 1 1
1006247 -4.03583 1 1
1006248 -3.67262 1 1
1006249 -7.28361 1 1
1006250 2.7638 1 1
1006251 2.2673 1 1
1006252 4.35107 1 1
1006253 -5.59633 1 1
1006254 -7.16405 1 1
1006255 -2.16286 1 1
1006256 -1.13222 1 1
1006257 8.49846 1 1
1006258 -2.19805 1 1
1006259 -8.22557 1 1
1006260 -5.70986 1 1
1006261 -1.90505 1 1
1006262 -9.72989 1 1
1006263 4.1166 1 1
1006264 3.46977 1 1
1006265 1.01368 1 1
1006266 -0.311039 1 1
1006267 -5.97462 1 1
1006268 -0.769597 1 1
1006269 -0.252329 1 1
1006270 5.89944 1 1
1006271 0.658339 1 1
1006272 3.72991 1 1
1006273 13.5081 1 1
1006274 -1.50134 1 1
1006275 -0.188965 1 1
1006276 2.55786 1 1
1006277 3.05046 1 1
1006278 4.00487 1 1
1006279 6.58857 1 1
1006280 1.07222 1 1
1006281 4.05656 1 1
1006282 4.56374 1 1
1006283 -0.101142 1 1
1006284 8.64133 1 1
1006285 -7.5411 1 1
1006286 -3.70508 1 1
1006287 6.24307 1 1
1006288 3.23104 1 1
1006289 -2.25683 1 1
1006290 2.40891 1 1
1006291 -10.9994 1 1
1006292 1.94844 1 1
1006293 5.42089 1 1
1006294 1.75746 1 1
1006295 3.71032 1 1
1006296 0.891805 1 1
1006297 -6.66027 1 1
1006298 -7.69742 1 1
1006299 -0.8168 1 1
1006300 -0.867925 1 1
1006301 1.9127 1 1
1006302 4.82192 1 1
1006303 2.85749 1 1
1006304 -2.65749 1 1
1006305 -3.03189 1 1
1006306 4.41032 1 1
1006307 -4.60934 1 1
1006308 -3.91414 1 1
1006309 1.34705 1 1
1006310 -0.430358 1 1
1006311 -1.73929 1 1
1006312 -6.70571 1 1
1006313 -4.29484 1 1
1006314 3.05357 1 1
1006315 4.17412 1 1
1006316 -5.4377 1 1
1006317 3.52359 1 1
1006318 5.83329 1 1
1006319 4.32977 1 1
1006320 -9.4228 1 1
1006321 2.93345 1 1
1006322 3.00028 1 1
1006323 2.18573 1 1
1006324 0.881678 1 1
1006325 -3.88242 1 1
1006326 -1.44655 1 1
1006327 -7.9228 1 1
1006328 6.75741 1 1
1006329 2.12519 1 1
1006330 3.00279 1 1
1006331 -3.73919 1 1
1006332 -0.589141 1 1
1006333 -6.14619 1 1
1006334 -3.41436 1 1
1006335 -1.7085 1 1
1006336 3.84057 1 1
1006337 -0.745061 1 1
1006338 0.985064 1 1
1006339 -1.12369 1 1
1006340 -1.32095 1 1
1006341 -0.97298 1 1
1006342 4.39612 1 1
1006343 -4.64954 1 1
1006344 -0.0854712 1 1
1006345 6.47587 1 1
1006346 0.708021 1 1
1006347 0.0759181 1 1
1006348 -2.09864 1 1
1006349 4.66403 1 1
1006350 -4.46022 1 1
1006351 -2.86196 1 1
1006352 -4.70328 1 1
1006353 6.39448 1 1
1006354 -4.39581 1 1
1006355 9.43541 1 1
1006356 -3.26333 1 1
1006357 -0.927753 1 1
1006358 0.075734 1 1
1006359 7.21131 1 1
1006360 -5.3056 1 1
1006361 -1.85657 1 1
1006362 0.59538 1 1
1006363 -2.05602 1 1
1006364 3.06159 1 1
1006365 -1.9967 1 1
1006366 -6.77141 1 1
1006367 -4.73712 1 1
1006368 2.76428 1 1
1006369 2.93718 1 1
1006370 0.965018 1 1
1006371 6.17156 1 1
1006372 -2.40339 1 1
1006373 1.27952 1 1
1006374 -1.4604 1 1
1006375 -0.324674 1 1
1006376 -7.16471 1 1
1006377 0.0920517 1 1
1006378 1.40658 1 1
1006379 -3.7126 1 1
1006380 6.10823 1 1
1006381 -4.92528 1 1
1006382 -2.47935 1 1
1006383 1.12109 1 1
1006384 0.49123 1 1
1006385 -5.70302 1 1
1006386 11.9444 1 1
1006387 2.63859 1 1
1006388 -6.82508 1 1
1006389 5.87037 1 1
1006390 7.38247 1 1
1006391 -4.97613 1 1
1006392 2.16028 1 1
1006393 5.82669 1 1
1006394 7.0345 1 1
1006395 8.05822 1 1
1006396 6.88057 1 1
1006397 -7.44955 1 1
1006398 -4.42254 1 1
1006399 -1.64583 1 1
1006400 6.04394 1 1
1006401 12.5231 1 1
1006402 -0.229834 1 1
1006403 4.24065 1 1
1006404 7.69889 1 1
1006405 -1.29577 1 1
1006406 -0.12498 1 1
1006407 1.53429 1 1
1006408 0.275629 1 1
1006409 -2.65636 1 1
1006410 -3.62516 1 1
1006411 6.29868 1 1
1006412 -2.8583 1 1
1006413 6.0522 1 1
1006414 -0.245036 1 1
1006415 3.56278 1 1
1006416 3.02897 1 1
1006417 -3.58236 1 1
1006418 -2.72914 1 1
1006419 -4.64945 1 1
1006420 -1.60369 1 1
1006421 2.64141 1 1
1006422 -3.45672 1 1
1006423 -5.41493 1 1
1006424 4.4339 1 1
1006425 2.79609 1 1
1006426 2.6191 1 1
1006427 6.88239 1 1
1006428 2.17271 1 1
1006429 6.26316 1 1
1006430 -3.33402 1 1
1006431 -4.38903 1 1
1006432 -0.971863 1 1
1006433 2.14065 1 1
1006434 2.96511 1 1
1006435 -7.67084 1 1
1006436 -2.14224 1 1
1006437 8.07963 1 1
1006438 -2.34849 1 1
1006439 -3.46573 1 1
1006440 -7.85701 1 1
1006441 -0.834683 1 1
1006442 0.800884 1 1
1006443 -6.33663 1 1
1006444 0.142465 1 1
1006445 2.86043 1 1
1006446 -0.364261 1 1
1006447 1.71779 1 1
1006448 -4.86001 1 1
1006449 3.61492 1 1
1006450 -2.90861 1 1
1006451 4.50484 1 1
1006452 -1.50418 1 1
1006453 7.47024 1 1
1006454 0.442831 1 1
1006455 1.79765 1 1
1006456 5.33112 1 1
1006457 5.89458 1 1
1006458 -0.47346 1 1
1006459 -0.492226 1 1
1006460 5.66689 1 1
1006461 -6.24603 1 1
1006462 -9.03034 1 1
1006463 -3.22824 1 1
1006464 3.53318 1 1
1006465 1.70595 1 1
1006466 -4.13082 1 1
1006467 -2.61899 1 1
1006468 0.50268 1 1
1006469 1.88721 1 1
1006470 3.42056 1 1
1006471 -4.09574 1 1
1006472 2.62109 1 1
1006473 5.24539 1 1
1006474 7.78486 1 1
1006475 7.78909 1 1
1006476 2.21455 1 1
1006477 1.36583 1 1
1006478 6.47481 1 1
1006479 8.49432 1 1
1006480 -8.33947 1 1
1006481 -5.6037 1 1
1006482 5.15302 1 1
1006483 0.356231 1 1
1006484 -7.17174 1 1
1006485 -4.4411 1 1
1006486 -5.41251 1 1
1006487 2.26323 1 1
1006488 3.26263 1 1
1006489 -0.917281 1 1
1006490 -4.16801 1 1
1006491 3.22857 1 1
1006492 -3.09844 1 1
1006493 -2.00245 1 1
1006494 2.90152 1 1
1006495 -1.40042 1 1
1006496 -3.21879 1 1
1006497 -3.37205 1 1
1006498 -8.85507 1 1
1006499 4.92498 1 1
1006500 -3.72326 1 1
1006501 5.53773 1 1
1006502 1.78194 1 1
1006503 0.795717 1 1
1006504 6.64879 1 1
1006505 0.462795 1 1
1006506 -3.56789 1 1
1006507 1.16106 1 1
1006508 -3.53139 1 1
1006509 9.40427 1 1
1006510 6.16944 1 1
1006511 -7.95284 1 1
1006512 -1.25728 1 1
1006513 -0.497631 1 1
1006514 2.86497 1 1
1006515 2.43693 1 1
1006516 6.44779 1 1
1006517 -0.311097 1 1
1006518 -0.527565 1 1
1006519 3.45197 1 1
1006520 -0.420591 1 1
1006521 2.45232 1 1
1006522 -2.88514 1 1
1006523 4.87949 1 1
1006524 -2.69354 1 1
1006525 7.16436 1 1
1006526 1.93257 1 1
1006527 -1.3764 1 1
1006528 -1.21684 1 1
1006529 -4.01899 1 1
1006530 12.7425 1 1
1006531 -7.05679 1 1
1006532 7.29161 1 1
1006533 -0.0554147 1 1
1006534 -0.77239 1 1
1006535 -9.82944 1 1
1006536 -2.22419 1 1
1006537 7.95005 1 1
1006538 4.02704 1 1
1006539 3.85736 1 1
1006540 -0.880421 1 1
1006541 2.81156 1 1
1006542 6.17457 1 1
1006543 1.66783 1 1
1006544 -11.1813 1 1
1006545 2.43241 1 1
1006546 -3.7211 1 1
1006547 -0.0136718 1 1
1006548 -4.54426 1 1
1006549 -6.99632 1 1
1006550 -3.444 1 1
1006551 3.97689 1 1
1006552 10.5272 1 1
1006553 -2.59424 1 1
1006554 -0.668795 1 1
1006555 -3.7074 1 1
1006556 6.71188 1 1
1006557 1.19714 1 1
1006558 7.2747 1 1
1006559 6.75349 1 1
1006560 1.86994 1 1
1006561 -1.34644 1 1
1006562 -14.1546 1 1
1006563 1.09866 1 1
1006564 -1.63239 1 1
1006565 -3.1797 1 1
1006566 -3.1172 1 1
1006567 -2.31148 1 1
1006568 7.09524 1 1
1006569 0.492669 1 1
1006570 -2.37038 1 1
1006571 -3.75084 1 1
1006572 -0.964 1 1
1006573 -1.35384 1 1
1006574 0.0832676 1 1
1006575 -1.61855 1 1
1006576 -2.91757 1 1
1006577 3.90107 1 1
1006578 -2.47521 1 1
1006579 -2.24425 1 1
1006580 -5.97688 1 1
1006581 7.05487 1 1
1006582 -7.03248 1 1
1006583 -1.1206 1 1
1006584 8.01154 1 1
1006585 3.21449 1 1
1006586 1.54468 1 1
1006587 -1.6037 1 1
1006588 -5.97456 1 1
1006589 7.22579 1 1
1006590 1.12247 1 1
1006591 -0.247762 1 1
1006592 -2.69654 1 1
1006593 -2.6701 1 1
1006594 -4.18265 1 1
1006595 -1.59881 1 1
1006596 7.20454 1 1
1006597 3.37744 1 1
1006598 3.59515 1 1
1006599 0.304546 1 1
1006600 -0.878742 1 1
1006601 -2.96227 1 1
1006602 -5.41898 1 1
1006603 -7.06584 1 1
1006604 -2.0055 1 1
1006605 2.51361 1 1
1006606 4.48377 1 1
1006607 -6.35726 1 1
1006608 -1.12935 1 1
1006609 -2.08073 1 1
1006610 1.24121 1 1
1006611 3.89993 1 1
1006612 -11.925 1 1
1006613 2.65519 1 1
1006614 8.59345 1 1
1006615 12.9306 1 1
1006616 7.7504 1 1
1006617 5.94885 1 1
1006618 -2.6446 1 1
1006619 -8.30914 1 1
1006620 2.41738 1 1
1006621 0.0420028 1 1
1006622 -2.13298 1 1
1006623 -1.14456 1 1
1006624 1.35063 1 1
1006625 -4.76222 1 1
1006626 -0.192948 1 1
1006627 -2.53637 1 1
1006628 3.49495 1 1
1006629 -1.51827 1 1
1006630 -1.16926 1 1
1006631 5.52518 1 1
1006632 2.3531 1 1
1006633 -3.4001 1 1
1006634 -3.03555 1 1
1006635 -6.63435 1 1
1006636 -0.965484 1 1
1006637 -0.974064 1 1
1006638 -5.66334 1 1
1006639 -3.81432 1 1
1006640 2.5742 1 1
1006641 -2.30298 1 1
1006642 6.05537 1 1
1006643 1.65554 1 1
1006644 -1.34626 1 1
1006645 -5.4778 1 1
1006646 -2.63449 1 1
1006647 -1.78831 1 1
1006648 6.89757 1 1
1006649 6.29043 1 1
1006650 -2.96893 1 1
1006651 -0.873684 1 1
1006652 -4.7486 1 1
1006653 0.94613 1 1
1006654 -10.8589 1 1
1006655 1.37596 1 1
1006656 -0.271262 1 1
1006657 1.47769 1 1
1006658 4.37486 1 1
1006659 0.868867 1 1
1006660 -2.2228 1 1
1006661 -6.83126 1 1
1006662 -3.90656 1 1
1006663 -1.04293 1 1
1006664 -5.9896 1 1
1006665 1.9437 1 1
1006666 -8.68011 1 1
1006667 0.867652 1 1
1006668 8.56336 1 1
1006669 6.76692 1 1
1006670 -0.82979 1 1
1006671 -7.57446 1 1
1006672 -0.363708 1 1
1006673 1.10429 1 1
1006674 2.23138 1 1
1006675 3.60699 1 1
1006676 -0.76363 1 1
1006677 -0.289524 1 1
1006678 -0.105889 1 1
1006679 -5.35564 1 1
1006680 3.93152 1 1
1006681 3.27941 1 1
1006682 -1.1482 1 1
1006683 -8.31214 1 1
1006684 -0.938844 1 1
1006685 3.57001 1 1
1006686 -0.894516 1 1
1006687 6.7582 1 1
1006688 1.42398 1 1
1006689 3.30627 1 1
1006690 0.165334 1 1
1006691 4.39568 1 1
1006692 -0.874335 1 1
1006693 -0.0854811 1 1
1006694 4.52718 1 1
1006695 1.10179 1 1
1006696 1.4188 1 1
1006697 11.9511 1 1
1006698 10.4434 1 1
1006699 1.81696 1 1
1006700 -5.07902 1 1
1006701 -2.16674 1 1
1006702 0.349347 1 1
1006703 3.04302 1 1
1006704 2.7927 1 1
1006705 -3.3555 1 1
1006706 2.48112 1 1
1006707 -3.26334 1 1
1006708 -5.06272 1 1
1006709 -0.9799 1 1
1006710 6.41654 1 1
1006711 3.06974 1 1
1006712 -3.57309 1 1
1006713 -2.64787 1 1
1006714 -6.12635 1 1
1006715 2.42753 1 1
1006716 -2.28757 1 1
1006717 6.63473 1 1
1006718 -2.05903 1 1
1006719 4.20596 1 1
1006720 -1.99466 1 1
1006721 4.37175 1 1
1006722 1.48086 1 1
1006723 8.4986 1 1
1006724 -3.7444 1 1
1006725 -4.70925 1 1
1006726 0.545428 1 1
1006727 5.02333 1 1
1006728 -5.15092 1 1
1006729 -3.38898 1 1
1006730 -3.12928 1 1
1006731 9.59744 1 1
1006732 7.78535 1 1
1006733 -5.07043 1 1
1006734 4.64212 1 1
1006735 6.62697 1 1
1006736 -4.16217 1 1
1006737 -0.768101 1 1
1006738 3.72162 1 1
1006739 -2.66377 1 1
1006740 7.13207 1 1
1006741 3.31346 1 1
1006742 -0.765712 1 1
1006743 2.6113 1 1
1006744 -0.530394 1 1
1006745 -1.33503 1 1
1006746 -2.92882 1 1
1006747 -2.0755 1 1
1006748 3.77667 1 1
1006749 1.2913 1 1
1006750 3.39536 1 1
1006751 4.5982 1 1
1006752 -6.36234 1 1
1006753 2.92121 1 1
1006754 -2.60939 1 1
1006755 2.407 1 1
1006756 -1.9102 1 1
1006757 0.658489 1 1
1006758 3.94017 1 1
1006759 1.73198 1 1
1006760 4.49844 1 1
1006761 4.31486 1 1
1006762 -0.233567 1 1
1006763 -1.73941 1 1
1006764 -5.99721 1 1
1006765 0.133864 1 1
1006766 -2.40414 1 1
1006767 3.80826 1 1
1006768 -1.80587 1 1
1006769 -1.29839 1 1
1006770 -3.57634 1 1
1006771 5.04693 1 1
1006772 -2.78206 1 1
1006773 3.04118 1 1
1006774 2.27661 1 1
1006775 3.01391 1 1
1006776 0.882319 1 1
1006777 -5.04711 1 1
1006778 1.20625 1 1
1006779 3.01611 1 1
1006780 0.277313 1 1
1006781 2.64629 1 1
1006782 6.86554 1 1
1006783 -5.38965 1 1
1006784 -2.51576 1 1
1006785 -2.54381 1 1
1006786 -8.7626 1 1
1006787 14.0334 1 1
1006788 -5.6644 1 1
1006789 -2.22114 1 1
1006790 -1.99031 1 1
1006791 -2.46089 1 1
1006792 2.33666 1 1
1006793 -2.59752 1 1
1006794 0.953941 1 1
1006795 1.71016 1 1
1006796 4.72644 1 1
1006797 -0.8224 1 1
1006798 1.30438 1 1
1006799 -0.307065 1 1
1006800 -1.92912 1 1
1006801 4.94832 1 1
1006802 1.26966 1 1
1006803 -1.75204 1 1
1006804 1.38532 1 1
1006805 2.97582 1 1
1006806 3.55734 1 1
1006807 0.748266 1 1
1006808 -7.76327 1 1
1006809 4.40053 1 1
1006810 2.15313 1 1
1006811 0.0628618 1 1
1006812 0.389292 1 1
1006813 1.00672 1 1
1006814 3.90631 1 1
1006815 4.42678 1 1
1006816 -3.61664 1 1
1006817 7.98237 1 1
1006818 6.97128 1 1
1006819 2.23137 1 1
1006820 -3.32671 1 1
1006821 0.858253 1 1
1006822 -4.45755 1 1
1006823 0.481731 1 1
1006824 4.45974 1 1
1006825 -1.2112 1 1
1006826 -13.6183 1 1
1006827 2.62007 1 1
1006828 0.556868 1 1
1006829 -7.37613 1 1
1006830 7.77036 1 1
1006831 -2.62016 1 1
1006832 1.02028 1 1
1006833 6.06957 1 1
1006834 -3.79262 1 1
1006835 2.88406 1 1
1006836 -8.68749 1 1
1006837 3.28216 1 1
1006838 0.493252 1 1
1006839 -1.64172 1 1
1006840 -5.53513 1 1
1006841 -1.9217 1 1
1006842 1.47261 1 1
1006843 4.77562 1 1
1006844 5.43698 1 1
1006845 -5.19182 1 1
1006846 3.5058 1 1
1006847 -7.84255 1 1
1006848 8.93181 1 1
1006849 -7.36986 1 1
1006850 3.44741 1 1
1006851 3.51667 1 1
1006852 -2.45439 1 1
1006853 7.01522 1 1
1006854 1.50294 1 1
1006855 1.9636 1 1
1006856 0.998304 1 1
1006857 0.83398 1 1
1006858 9.79044 1 1
1006859 3.98734 1 1
1006860 5.73933 1 1
1006861 -5.01063 1 1
1006862 14.6621 1 1
1006863 -2.85966 1 1
1006864 -1.56901 1 1
1006865 -0.251644 1 1
1006866 1.53611 1 1
1006867 -1.8978 1 1
1006868 -4.41039 1 1
1006869 10.1477 1 1
1006870 2.09672 1 1
1006871 -2.03397 1 1
1006872 4.668 1 1
1006873 4.49138 1 1
1006874 -0.471071 1 1
1006875 4.12206 1 1
1006876 3.92815 1 1
1006877 -2.48576 1 1
1006878 0.291272 1 1
1006879 1.72312 1 1
1006880 2.25833 1 1
1006881 3.91588 1 1
1006882 2.97739 1 1
1006883 -2.98556 1 1
1006884 0.118301 1 1
1006885 -5.27779 1 1
1006886 1.92498 1 1
1006887 -2.42009 1 1
1006888 -2.25135 1 1
1006889 -4.53685 1 1
1006890 0.876042 1 1
1006891 -3.58503 1 1
1006892 7.43079 1 1
1006893 -4.39697 1 1
1006894 5.83126 1 1
1006895 1.55786 1 1
1006896 -3.88196 1 1
1006897 6.95747 1 1
1006898 3.98279 1 1
1006899 0.764497 1 1
1006900 1.30597 1 1
1006901 1.21186 1 1
1006902 8.85473 1 1
1006903 7.53345 1 1
1006904 -2.19622 1 1
1006905 -2.91921 1 1
1006906 0.918536 1 1
1006907 0.373203 1 1
1006908 8.57036 1 1
1006909 -10.9408 1 1
1006910 2.16038 1 1
1006911 -3.76632 1 1
1006912 5.60425 1 1
1006913 -3.77813 1 1
1006914 0.417708 1 1
1006915 1.69774 1 1
1006916 6.28546 1 1
1006917 4.93624 1 1
1006918 -3.45068 1 1
1006919 1.45759 1 1
1006920 1.68422 1 1
1006921 -4.91781 1 1
1006922 -5.13107 1 1
1006923 0.500379 1 1
1006924 -1.74322 1 1
1006925 -4.05589 1 1
1006926 -0.352515 1 1
1006927 5.21838 1 1
1006928 1.55907 1 1
1006929 -2.72539 1 1
1006930 -7.04462 1 1
1006931 -3.52181 1 1
1006932 0.851861 1 1
1006933 -3.40021 1 1
1006934 3.74108 1 1
1006935 0.807045 1 1
1006936 1.98151 1 1
1006937 -1.3762 1 1
1006938 -3.26367 1 1
1006939 -4.67735 1 1
1006940 -6.49431 1 1
1006941 -2.22624 1 1
1006942 6.55437 1 1
1006943 3.92319 1 1
1006944 -2.23981 1 1
1006945 4.4637 1 1
1006946 -0.619817 1 1
1006947 -9.75271 1 1
1006948 -7.01905 1 1
1006949 -0.391162 1 1
1006950 0.0238186 1 1
1006951 -3.46797 1 1
1006952 6.82801 1 1
1006953 -4.66009 1 1
1006954 0.0400068 1 1
1006955 1.90814 1 1
1006956 5.80984 1 1
1006957 -2.12461 1 1
1006958 4.28976 1 1
1006959 -6.01305 1 1
1006960 -0.184702 1 1
1006961 -2.02765 1 1
1006962 2.9269 1 1
1006963 0.774802 1 1
1006964 -0.506551 1 1
1006965 1.51132 1 1
1006966 -1.22168 1 1
1006967 -3.07025 1 1
1006968 4.32831 1 1
1006969 -1.49992 1 1
1006970 0.0360902 1 1
1006971 4.30989 1 1
1006972 0.321486 1 1
1006973 -4.74237 1 1
1006974 1.56349 1 1
1006975 4.15206 1 1
1006976 -7.17927 1 1
1006977 -0.377524 1 1
1006978 -4.20881 1 1
1006979 -0.317723 1 1
1006980 2.08211 1 1
1006981 1.86956 1 1
1006982 2.25399 1 1
1006983 -5.40618 1 1
1006984 0.177561 1 1
1006985 1.42878 1 1
1006986 -0.648789 1 1
1006987 -5.62009 1 1
1006988 -1.28896 1 1
1006989 -0.841138 1 1
1006990 -1.93924 1 1
1006991 -6.12193 1 1
1006992 6.68102 1 1
1006993 1.32669 1 1
1006994 -7.4058 1 1
1006995 -7.02477 1 1
1006996 -5.57713 1 1
1006997 -2.05064 1 1
1006998 -0.456196 1 1
1006999 2.48396 1 1
1007000 1.73286 1 1
1007001 -4.9605 1 1
1007002 -5.52351 1 1
1007003 2.97119 1 1
1007004 2.13518 1 1
1007005 7.24209 1 1
1007006 5.71588 1 1
1007007 7.73834 1 1
1007008 -4.48386 1 1
1007009 -3.27012 1 1
1007010 -1.85195 1 1
1007011 6.26701 1 1
